timestamp,count_raw,count_thousand
1998-06-08 19:50:00,64092,64.092
1998-06-08 19:55:00,63615,63.615
1998-06-08 20:00:00,58537,58.537
1998-06-08 20:05:00,64350,64.35
1998-06-08 20:10:00,64455,64.455
1998-06-08 20:15:00,63491,63.491
1998-06-08 20:20:00,62818,62.818
1998-06-08 20:25:00,65533,65.533
1998-06-08 20:30:00,64516,64.516
1998-06-08 20:35:00,66850,66.85
1998-06-08 20:40:00,64664,64.664
1998-06-08 20:45:00,62160,62.16
1998-06-08 20:50:00,61656,61.656
1998-06-08 20:55:00,57581,57.581
1998-06-08 21:00:00,58255,58.255
1998-06-08 21:05:00,57435,57.435
1998-06-08 21:10:00,55418,55.418
1998-06-08 21:15:00,60557,60.557
1998-06-08 21:20:00,56440,56.44
1998-06-08 21:25:00,58476,58.476
1998-06-08 21:30:00,57880,57.88
1998-06-08 21:35:00,57924,57.924
1998-06-08 21:40:00,58016,58.016
1998-06-08 21:45:00,52779,52.779
1998-06-08 21:50:00,53262,53.262
1998-06-08 21:55:00,53022,53.022
1998-06-08 22:00:00,50205,50.205
1998-06-08 22:05:00,48862,48.862
1998-06-08 22:10:00,48029,48.029
1998-06-08 22:15:00,48585,48.585
1998-06-08 22:20:00,46505,46.505
1998-06-08 22:25:00,47960,47.96
1998-06-08 22:30:00,46199,46.199
1998-06-08 22:35:00,46556,46.556
1998-06-08 22:40:00,44118,44.118
1998-06-08 22:45:00,44024,44.024
1998-06-08 22:50:00,42005,42.005
1998-06-08 22:55:00,43830,43.83
1998-06-08 23:00:00,45577,45.577
1998-06-08 23:05:00,42415,42.415
1998-06-08 23:10:00,45966,45.966
1998-06-08 23:15:00,45885,45.885
1998-06-08 23:20:00,48257,48.257
1998-06-08 23:25:00,47841,47.841
1998-06-08 23:30:00,46404,46.404
1998-06-08 23:35:00,51337,51.337
1998-06-08 23:40:00,45879,45.879
1998-06-08 23:45:00,46219,46.219
1998-06-08 23:50:00,48015,48.015
1998-06-08 23:55:00,45361,45.361
1998-06-09 00:00:00,47940,47.94
1998-06-09 00:05:00,45307,45.307
1998-06-09 00:10:00,43263,43.263
1998-06-09 00:15:00,42933,42.933
1998-06-09 00:20:00,45918,45.918
1998-06-09 00:25:00,45343,45.343
1998-06-09 00:30:00,48357,48.357
1998-06-09 00:35:00,48414,48.414
1998-06-09 00:40:00,44109,44.109
1998-06-09 00:45:00,47009,47.009
1998-06-09 00:50:00,48840,48.84
1998-06-09 00:55:00,45223,45.223
1998-06-09 01:00:00,45450,45.45
1998-06-09 01:05:00,42926,42.926
1998-06-09 01:10:00,42481,42.481
1998-06-09 01:15:00,43726,43.726
1998-06-09 01:20:00,44823,44.823
1998-06-09 01:25:00,46911,46.911
1998-06-09 01:30:00,46309,46.309
1998-06-09 01:35:00,44825,44.825
1998-06-09 01:40:00,45475,45.475
1998-06-09 01:45:00,47099,47.099
1998-06-09 01:50:00,45429,45.429
1998-06-09 01:55:00,47587,47.587
1998-06-09 02:00:00,41877,41.877
1998-06-09 02:05:00,43506,43.506
1998-06-09 02:10:00,45729,45.729
1998-06-09 02:15:00,46438,46.438
1998-06-09 02:20:00,48138,48.138
1998-06-09 02:25:00,44229,44.229
1998-06-09 02:30:00,41493,41.493
1998-06-09 02:35:00,43743,43.743
1998-06-09 02:40:00,45155,45.155
1998-06-09 02:45:00,43415,43.415
1998-06-09 02:50:00,43939,43.939
1998-06-09 02:55:00,44376,44.376
1998-06-09 03:00:00,43562,43.562
1998-06-09 03:05:00,43283,43.283
1998-06-09 03:10:00,45182,45.182
1998-06-09 03:15:00,47615,47.615
1998-06-09 03:20:00,47752,47.752
1998-06-09 03:25:00,46468,46.468
1998-06-09 03:30:00,47623,47.623
1998-06-09 03:35:00,43891,43.891
1998-06-09 03:40:00,48050,48.05
1998-06-09 03:45:00,45893,45.893
1998-06-09 03:50:00,48509,48.509
1998-06-09 03:55:00,46585,46.585
1998-06-09 04:00:00,43439,43.439
1998-06-09 04:05:00,43660,43.66
1998-06-09 04:10:00,42245,42.245
1998-06-09 04:15:00,40019,40.019
1998-06-09 04:20:00,41072,41.072
1998-06-09 04:25:00,43713,43.713
1998-06-09 04:30:00,39873,39.873
1998-06-09 04:35:00,41320,41.32
1998-06-09 04:40:00,40349,40.349
1998-06-09 04:45:00,35942,35.942
1998-06-09 04:50:00,39839,39.839
1998-06-09 04:55:00,39626,39.626
1998-06-09 05:00:00,40341,40.341
1998-06-09 05:05:00,37603,37.603
1998-06-09 05:10:00,40491,40.491
1998-06-09 05:15:00,40993,40.993
1998-06-09 05:20:00,41704,41.704
1998-06-09 05:25:00,41221,41.221
1998-06-09 05:30:00,41221,41.221
1998-06-09 05:35:00,42450,42.45
1998-06-09 05:40:00,42892,42.892
1998-06-09 05:45:00,42556,42.556
1998-06-09 05:50:00,41964,41.964
1998-06-09 05:55:00,42809,42.809
1998-06-09 06:00:00,47237,47.237
1998-06-09 06:05:00,45109,45.109
1998-06-09 06:10:00,46093,46.093
1998-06-09 06:15:00,47550,47.55
1998-06-09 06:20:00,49557,49.557
1998-06-09 06:25:00,50946,50.946
1998-06-09 06:30:00,48590,48.59
1998-06-09 06:35:00,50832,50.832
1998-06-09 06:40:00,51267,51.267
1998-06-09 06:45:00,52792,52.792
1998-06-09 06:50:00,51936,51.936
1998-06-09 06:55:00,52682,52.682
1998-06-09 07:00:00,50649,50.649
1998-06-09 07:05:00,53711,53.711
1998-06-09 07:10:00,55532,55.532
1998-06-09 07:15:00,51870,51.87
1998-06-09 07:20:00,56550,56.55
1998-06-09 07:25:00,58391,58.391
1998-06-09 07:30:00,55913,55.913
1998-06-09 07:35:00,55868,55.868
1998-06-09 07:40:00,55560,55.56
1998-06-09 07:45:00,54547,54.547
1998-06-09 07:50:00,55989,55.989
1998-06-09 07:55:00,56158,56.158
1998-06-09 08:00:00,56651,56.651
1998-06-09 08:05:00,60428,60.428
1998-06-09 08:10:00,64215,64.215
1998-06-09 08:15:00,61121,61.121
1998-06-09 08:20:00,57935,57.935
1998-06-09 08:25:00,59551,59.551
1998-06-09 08:30:00,59059,59.059
1998-06-09 08:35:00,59025,59.025
1998-06-09 08:40:00,59845,59.845
1998-06-09 08:45:00,59927,59.927
1998-06-09 08:50:00,60242,60.242
1998-06-09 08:55:00,60373,60.373
1998-06-09 09:00:00,59417,59.417
1998-06-09 09:05:00,59630,59.63
1998-06-09 09:10:00,65653,65.653
1998-06-09 09:15:00,62900,62.9
1998-06-09 09:20:00,61642,61.642
1998-06-09 09:25:00,61076,61.076
1998-06-09 09:30:00,62936,62.936
1998-06-09 09:35:00,63938,63.938
1998-06-09 09:40:00,65557,65.557
1998-06-09 09:45:00,65814,65.814
1998-06-09 09:50:00,67056,67.056
1998-06-09 09:55:00,64995,64.995
1998-06-09 10:00:00,60953,60.953
1998-06-09 10:05:00,64752,64.752
1998-06-09 10:10:00,65395,65.395
1998-06-09 10:15:00,67955,67.955
1998-06-09 10:20:00,65051,65.051
1998-06-09 10:25:00,64965,64.965
1998-06-09 10:30:00,68414,68.414
1998-06-09 10:35:00,69652,69.652
1998-06-09 10:40:00,71772,71.772
1998-06-09 10:45:00,69797,69.797
1998-06-09 10:50:00,72749,72.749
1998-06-09 10:55:00,74283,74.283
1998-06-09 11:00:00,74479,74.479
1998-06-09 11:05:00,76430,76.43
1998-06-09 11:10:00,77664,77.664
1998-06-09 11:15:00,75080,75.08
1998-06-09 11:20:00,72578,72.578
1998-06-09 11:25:00,73790,73.79
1998-06-09 11:30:00,75355,75.355
1998-06-09 11:35:00,77019,77.019
1998-06-09 11:40:00,80333,80.333
1998-06-09 11:45:00,77888,77.888
1998-06-09 11:50:00,79697,79.697
1998-06-09 11:55:00,82962,82.962
1998-06-09 12:00:00,82232,82.232
1998-06-09 12:05:00,88013,88.013
1998-06-09 12:10:00,87378,87.378
1998-06-09 12:15:00,88679,88.679
1998-06-09 12:20:00,89172,89.172
1998-06-09 12:25:00,89127,89.127
1998-06-09 12:30:00,88461,88.461
1998-06-09 12:35:00,94547,94.547
1998-06-09 12:40:00,89990,89.99
1998-06-09 12:45:00,96406,96.406
1998-06-09 12:50:00,92612,92.612
1998-06-09 12:55:00,93061,93.061
1998-06-09 13:00:00,93489,93.489
1998-06-09 13:05:00,94845,94.845
1998-06-09 13:10:00,91006,91.006
1998-06-09 13:15:00,98615,98.615
1998-06-09 13:20:00,93107,93.107
1998-06-09 13:25:00,94167,94.167
1998-06-09 13:30:00,92791,92.791
1998-06-09 13:35:00,95326,95.326
1998-06-09 13:40:00,96911,96.911
1998-06-09 13:45:00,96184,96.184
1998-06-09 13:50:00,96060,96.06
1998-06-09 13:55:00,96081,96.081
1998-06-09 14:00:00,95470,95.47
1998-06-09 14:05:00,100140,100.14
1998-06-09 14:10:00,94390,94.39
1998-06-09 14:15:00,107421,107.421
1998-06-09 14:20:00,104460,104.46
1998-06-09 14:25:00,102423,102.423
1998-06-09 14:30:00,101915,101.915
1998-06-09 14:35:00,102179,102.179
1998-06-09 14:40:00,103560,103.56
1998-06-09 14:45:00,103385,103.385
1998-06-09 14:50:00,101400,101.4
1998-06-09 14:55:00,99443,99.443
1998-06-09 15:00:00,100120,100.12
1998-06-09 15:05:00,101443,101.443
1998-06-09 15:10:00,100718,100.718
1998-06-09 15:15:00,100223,100.223
1998-06-09 15:20:00,99371,99.371
1998-06-09 15:25:00,98192,98.192
1998-06-09 15:30:00,100784,100.784
1998-06-09 15:35:00,99233,99.233
1998-06-09 15:40:00,99581,99.581
1998-06-09 15:45:00,100953,100.953
1998-06-09 15:50:00,103121,103.121
1998-06-09 15:55:00,100655,100.655
1998-06-09 16:00:00,101974,101.974
1998-06-09 16:05:00,99785,99.785
1998-06-09 16:10:00,96792,96.792
1998-06-09 16:15:00,101122,101.122
1998-06-09 16:20:00,98715,98.715
1998-06-09 16:25:00,96465,96.465
1998-06-09 16:30:00,102715,102.715
1998-06-09 16:35:00,102655,102.655
1998-06-09 16:40:00,105525,105.525
1998-06-09 16:45:00,102022,102.022
1998-06-09 16:50:00,103471,103.471
1998-06-09 16:55:00,101482,101.482
1998-06-09 17:00:00,99251,99.251
1998-06-09 17:05:00,94535,94.535
1998-06-09 17:10:00,97463,97.463
1998-06-09 17:15:00,92828,92.828
1998-06-09 17:20:00,98414,98.414
1998-06-09 17:25:00,100511,100.511
1998-06-09 17:30:00,101051,101.051
1998-06-09 17:35:00,101951,101.951
1998-06-09 17:40:00,96285,96.285
1998-06-09 17:45:00,101473,101.473
1998-06-09 17:50:00,97076,97.076
1998-06-09 17:55:00,94778,94.778
1998-06-09 18:00:00,91271,91.271
1998-06-09 18:05:00,92765,92.765
1998-06-09 18:10:00,89787,89.787
1998-06-09 18:15:00,90042,90.042
1998-06-09 18:20:00,92175,92.175
1998-06-09 18:25:00,94273,94.273
1998-06-09 18:30:00,91782,91.782
1998-06-09 18:35:00,97168,97.168
1998-06-09 18:40:00,96869,96.869
1998-06-09 18:45:00,96188,96.188
1998-06-09 18:50:00,98526,98.526
1998-06-09 18:55:00,96770,96.77
1998-06-09 19:00:00,96160,96.16
1998-06-09 19:05:00,100285,100.285
1998-06-09 19:10:00,93530,93.53
1998-06-09 19:15:00,89963,89.963
1998-06-09 19:20:00,92462,92.462
1998-06-09 19:25:00,91545,91.545
1998-06-09 19:30:00,93489,93.489
1998-06-09 19:35:00,91753,91.753
1998-06-09 19:40:00,90941,90.941
1998-06-09 19:45:00,92370,92.37
1998-06-09 19:50:00,97972,97.972
1998-06-09 19:55:00,96266,96.266
1998-06-09 20:00:00,91621,91.621
1998-06-09 20:05:00,90656,90.656
1998-06-09 20:10:00,93059,93.059
1998-06-09 20:15:00,88492,88.492
1998-06-09 20:20:00,91310,91.31
1998-06-09 20:25:00,88198,88.198
1998-06-09 20:30:00,84715,84.715
1998-06-09 20:35:00,93517,93.517
1998-06-09 20:40:00,87828,87.828
1998-06-09 20:45:00,89353,89.353
1998-06-09 20:50:00,86998,86.998
1998-06-09 20:55:00,84348,84.348
1998-06-09 21:00:00,82705,82.705
1998-06-09 21:05:00,84585,84.585
1998-06-09 21:10:00,84491,84.491
1998-06-09 21:15:00,79075,79.075
1998-06-09 21:20:00,81229,81.229
1998-06-09 21:25:00,82478,82.478
1998-06-09 21:30:00,81056,81.056
1998-06-09 21:35:00,78935,78.935
1998-06-09 21:40:00,75831,75.831
1998-06-09 21:45:00,76594,76.594
1998-06-09 21:50:00,77047,77.047
1998-06-09 21:55:00,74220,74.22
1998-06-09 22:00:00,64974,64.974
1998-06-09 22:05:00,73801,73.801
1998-06-09 22:10:00,71145,71.145
1998-06-09 22:15:00,66684,66.684
1998-06-09 22:20:00,71417,71.417
1998-06-09 22:25:00,65317,65.317
1998-06-09 22:30:00,70488,70.488
1998-06-09 22:35:00,66415,66.415
1998-06-09 22:40:00,64134,64.134
1998-06-09 22:45:00,62528,62.528
1998-06-09 22:50:00,61494,61.494
1998-06-09 22:55:00,62317,62.317
1998-06-09 23:00:00,64512,64.512
1998-06-09 23:05:00,62999,62.999
1998-06-09 23:10:00,61068,61.068
1998-06-09 23:15:00,63759,63.759
1998-06-09 23:20:00,65274,65.274
1998-06-09 23:25:00,66368,66.368
1998-06-09 23:30:00,64246,64.246
1998-06-09 23:35:00,63081,63.081
1998-06-09 23:40:00,66312,66.312
1998-06-09 23:45:00,65149,65.149
1998-06-09 23:50:00,65913,65.913
1998-06-09 23:55:00,65036,65.036
1998-06-10 00:00:00,65067,65.067
1998-06-10 00:05:00,64600,64.6
1998-06-10 00:10:00,66238,66.238
1998-06-10 00:15:00,68572,68.572
1998-06-10 00:20:00,69302,69.302
1998-06-10 00:25:00,67062,67.062
1998-06-10 00:30:00,65759,65.759
1998-06-10 00:35:00,65279,65.279
1998-06-10 00:40:00,66634,66.634
1998-06-10 00:45:00,62740,62.74
1998-06-10 00:50:00,67192,67.192
1998-06-10 00:55:00,66266,66.266
1998-06-10 01:00:00,72127,72.127
1998-06-10 01:05:00,66501,66.501
1998-06-10 01:10:00,64585,64.585
1998-06-10 01:15:00,70938,70.938
1998-06-10 01:20:00,70690,70.69
1998-06-10 01:25:00,68998,68.998
1998-06-10 01:30:00,68184,68.184
1998-06-10 01:35:00,67849,67.849
1998-06-10 01:40:00,69188,69.188
1998-06-10 01:45:00,65131,65.131
1998-06-10 01:50:00,69629,69.629
1998-06-10 01:55:00,67704,67.704
1998-06-10 02:00:00,69331,69.331
1998-06-10 02:05:00,67241,67.241
1998-06-10 02:10:00,66635,66.635
1998-06-10 02:15:00,67421,67.421
1998-06-10 02:20:00,67595,67.595
1998-06-10 02:25:00,67377,67.377
1998-06-10 02:30:00,68961,68.961
1998-06-10 02:35:00,66766,66.766
1998-06-10 02:40:00,66300,66.3
1998-06-10 02:45:00,63206,63.206
1998-06-10 02:50:00,61447,61.447
1998-06-10 02:55:00,64407,64.407
1998-06-10 03:00:00,63313,63.313
1998-06-10 03:05:00,67903,67.903
1998-06-10 03:10:00,68715,68.715
1998-06-10 03:15:00,71138,71.138
1998-06-10 03:20:00,73530,73.53
1998-06-10 03:25:00,65163,65.163
1998-06-10 03:30:00,68856,68.856
1998-06-10 03:35:00,73370,73.37
1998-06-10 03:40:00,73726,73.726
1998-06-10 03:45:00,73313,73.313
1998-06-10 03:50:00,73639,73.639
1998-06-10 03:55:00,68276,68.276
1998-06-10 04:00:00,67635,67.635
1998-06-10 04:05:00,62766,62.766
1998-06-10 04:10:00,66257,66.257
1998-06-10 04:15:00,62168,62.168
1998-06-10 04:20:00,60136,60.136
1998-06-10 04:25:00,63728,63.728
1998-06-10 04:30:00,65305,65.305
1998-06-10 04:35:00,64033,64.033
1998-06-10 04:40:00,66813,66.813
1998-06-10 04:45:00,65473,65.473
1998-06-10 04:50:00,62729,62.729
1998-06-10 04:55:00,57773,57.773
1998-06-10 05:00:00,62000,62
1998-06-10 05:05:00,62702,62.702
1998-06-10 05:10:00,64551,64.551
1998-06-10 05:15:00,61949,61.949
1998-06-10 05:20:00,59584,59.584
1998-06-10 05:25:00,62657,62.657
1998-06-10 05:30:00,65666,65.666
1998-06-10 05:35:00,67156,67.156
1998-06-10 05:40:00,65771,65.771
1998-06-10 05:45:00,65055,65.055
1998-06-10 05:50:00,66438,66.438
1998-06-10 05:55:00,67102,67.102
1998-06-10 06:00:00,71265,71.265
1998-06-10 06:05:00,70476,70.476
1998-06-10 06:10:00,70379,70.379
1998-06-10 06:15:00,74226,74.226
1998-06-10 06:20:00,76065,76.065
1998-06-10 06:25:00,78876,78.876
1998-06-10 06:30:00,79210,79.21
1998-06-10 06:35:00,83026,83.026
1998-06-10 06:40:00,82643,82.643
1998-06-10 06:45:00,80563,80.563
1998-06-10 06:50:00,81175,81.175
1998-06-10 06:55:00,83130,83.13
1998-06-10 07:00:00,83626,83.626
1998-06-10 07:05:00,83412,83.412
1998-06-10 07:10:00,92334,92.334
1998-06-10 07:15:00,89287,89.287
1998-06-10 07:20:00,90874,90.874
1998-06-10 07:25:00,90786,90.786
1998-06-10 07:30:00,90462,90.462
1998-06-10 07:35:00,87624,87.624
1998-06-10 07:40:00,84249,84.249
1998-06-10 07:45:00,92146,92.146
1998-06-10 07:50:00,96845,96.845
1998-06-10 07:55:00,94226,94.226
1998-06-10 08:00:00,95902,95.902
1998-06-10 08:05:00,96464,96.464
1998-06-10 08:10:00,95437,95.437
1998-06-10 08:15:00,93853,93.853
1998-06-10 08:20:00,90486,90.486
1998-06-10 08:25:00,95448,95.448
1998-06-10 08:30:00,97758,97.758
1998-06-10 08:35:00,98715,98.715
1998-06-10 08:40:00,102431,102.431
1998-06-10 08:45:00,101378,101.378
1998-06-10 08:50:00,104614,104.614
1998-06-10 08:55:00,101984,101.984
1998-06-10 09:00:00,104867,104.867
1998-06-10 09:05:00,104970,104.97
1998-06-10 09:10:00,102554,102.554
1998-06-10 09:15:00,101140,101.14
1998-06-10 09:20:00,100127,100.127
1998-06-10 09:25:00,101470,101.47
1998-06-10 09:30:00,99640,99.64
1998-06-10 09:35:00,101752,101.752
1998-06-10 09:40:00,106446,106.446
1998-06-10 09:45:00,102685,102.685
1998-06-10 09:50:00,107550,107.55
1998-06-10 09:55:00,104672,104.672
1998-06-10 10:00:00,99940,99.94
1998-06-10 10:05:00,102267,102.267
1998-06-10 10:10:00,102518,102.518
1998-06-10 10:15:00,102149,102.149
1998-06-10 10:20:00,102426,102.426
1998-06-10 10:25:00,109551,109.551
1998-06-10 10:30:00,107464,107.464
1998-06-10 10:35:00,106697,106.697
1998-06-10 10:40:00,107487,107.487
1998-06-10 10:45:00,109709,109.709
1998-06-10 10:50:00,112804,112.804
1998-06-10 10:55:00,109291,109.291
1998-06-10 11:00:00,111054,111.054
1998-06-10 11:05:00,114406,114.406
1998-06-10 11:10:00,124273,124.273
1998-06-10 11:15:00,121057,121.057
1998-06-10 11:20:00,123820,123.82
1998-06-10 11:25:00,124828,124.828
1998-06-10 11:30:00,128791,128.791
1998-06-10 11:35:00,130259,130.259
1998-06-10 11:40:00,133628,133.628
1998-06-10 11:45:00,131037,131.037
1998-06-10 11:50:00,139344,139.344
1998-06-10 11:55:00,141313,141.313
1998-06-10 12:00:00,143039,143.039
1998-06-10 12:05:00,146030,146.03
1998-06-10 12:10:00,146951,146.951
1998-06-10 12:15:00,147583,147.583
1998-06-10 12:20:00,158065,158.065
1998-06-10 12:25:00,165958,165.958
1998-06-10 12:30:00,155653,155.653
1998-06-10 12:35:00,158765,158.765
1998-06-10 12:40:00,162223,162.223
1998-06-10 12:45:00,166836,166.836
1998-06-10 12:50:00,168165,168.165
1998-06-10 12:55:00,170963,170.963
1998-06-10 13:00:00,170803,170.803
1998-06-10 13:05:00,173092,173.092
1998-06-10 13:10:00,177285,177.285
1998-06-10 13:15:00,187094,187.094
1998-06-10 13:20:00,186966,186.966
1998-06-10 13:25:00,189467,189.467
1998-06-10 13:30:00,182629,182.629
1998-06-10 13:35:00,191531,191.531
1998-06-10 13:40:00,191720,191.72
1998-06-10 13:45:00,204681,204.681
1998-06-10 13:50:00,203967,203.967
1998-06-10 13:55:00,197835,197.835
1998-06-10 14:00:00,205853,205.853
1998-06-10 14:05:00,201618,201.618
1998-06-10 14:10:00,214548,214.548
1998-06-10 14:15:00,217934,217.934
1998-06-10 14:20:00,226595,226.595
1998-06-10 14:25:00,228663,228.663
1998-06-10 14:30:00,231592,231.592
1998-06-10 14:35:00,232325,232.325
1998-06-10 14:40:00,236380,236.38
1998-06-10 14:45:00,238469,238.469
1998-06-10 14:50:00,243627,243.627
1998-06-10 14:55:00,252783,252.783
1998-06-10 15:00:00,268991,268.991
1998-06-10 15:05:00,279003,279.003
1998-06-10 15:10:00,304449,304.449
1998-06-10 15:15:00,323476,323.476
1998-06-10 15:20:00,343818,343.818
1998-06-10 15:25:00,366074,366.074
1998-06-10 15:30:00,426386,426.386
1998-06-10 15:35:00,526566,526.566
1998-06-10 15:40:00,569099,569.099
1998-06-10 15:45:00,586901,586.901
1998-06-10 15:50:00,571048,571.048
1998-06-10 15:55:00,578029,578.029
1998-06-10 16:00:00,543140,543.14
1998-06-10 16:05:00,562668,562.668
1998-06-10 16:10:00,589015,589.015
1998-06-10 16:15:00,576843,576.843
1998-06-10 16:20:00,597017,597.017
1998-06-10 16:25:00,578553,578.553
1998-06-10 16:30:00,535779,535.779
1998-06-10 16:35:00,516841,516.841
1998-06-10 16:40:00,505523,505.523
1998-06-10 16:45:00,505489,505.489
1998-06-10 16:50:00,505587,505.587
1998-06-10 16:55:00,500480,500.48
1998-06-10 17:00:00,509767,509.767
1998-06-10 17:05:00,551537,551.537
1998-06-10 17:10:00,530034,530.034
1998-06-10 17:15:00,533628,533.628
1998-06-10 17:20:00,546384,546.384
1998-06-10 17:25:00,630027,630.027
1998-06-10 17:30:00,553406,553.406
1998-06-10 17:35:00,429375,429.375
1998-06-10 17:40:00,392190,392.19
1998-06-10 17:45:00,356761,356.761
1998-06-10 17:50:00,332671,332.671
1998-06-10 17:55:00,315825,315.825
1998-06-10 18:00:00,291817,291.817
1998-06-10 18:05:00,281644,281.644
1998-06-10 18:10:00,269132,269.132
1998-06-10 18:15:00,265580,265.58
1998-06-10 18:20:00,250648,250.648
1998-06-10 18:25:00,240543,240.543
1998-06-10 18:30:00,240050,240.05
1998-06-10 18:35:00,236604,236.604
1998-06-10 18:40:00,242638,242.638
1998-06-10 18:45:00,232306,232.306
1998-06-10 18:50:00,229417,229.417
1998-06-10 18:55:00,224739,224.739
1998-06-10 19:00:00,238849,238.849
1998-06-10 19:05:00,243107,243.107
1998-06-10 19:10:00,239610,239.61
1998-06-10 19:15:00,241522,241.522
1998-06-10 19:20:00,239936,239.936
1998-06-10 19:25:00,240253,240.253
1998-06-10 19:30:00,261862,261.862
1998-06-10 19:35:00,270068,270.068
1998-06-10 19:40:00,285917,285.917
1998-06-10 19:45:00,308123,308.123
1998-06-10 19:50:00,309493,309.493
1998-06-10 19:55:00,283121,283.121
1998-06-10 20:00:00,283577,283.577
1998-06-10 20:05:00,278756,278.756
1998-06-10 20:10:00,286997,286.997
1998-06-10 20:15:00,301068,301.068
1998-06-10 20:20:00,317268,317.268
1998-06-10 20:25:00,314152,314.152
1998-06-10 20:30:00,315417,315.417
1998-06-10 20:35:00,322057,322.057
1998-06-10 20:40:00,322623,322.623
1998-06-10 20:45:00,341559,341.559
1998-06-10 20:50:00,382135,382.135
1998-06-10 20:55:00,365147,365.147
1998-06-10 21:00:00,301275,301.275
1998-06-10 21:05:00,271058,271.058
1998-06-10 21:10:00,245289,245.289
1998-06-10 21:15:00,229988,229.988
1998-06-10 21:20:00,230109,230.109
1998-06-10 21:25:00,217572,217.572
1998-06-10 21:30:00,200243,200.243
1998-06-10 21:35:00,194422,194.422
1998-06-10 21:40:00,186020,186.02
1998-06-10 21:45:00,185380,185.38
1998-06-10 21:50:00,172067,172.067
1998-06-10 21:55:00,164786,164.786
1998-06-10 22:00:00,157374,157.374
1998-06-10 22:05:00,161178,161.178
1998-06-10 22:10:00,159471,159.471
1998-06-10 22:15:00,163861,163.861
1998-06-10 22:20:00,157648,157.648
1998-06-10 22:25:00,153861,153.861
1998-06-10 22:30:00,148904,148.904
1998-06-10 22:35:00,151195,151.195
1998-06-10 22:40:00,148126,148.126
1998-06-10 22:45:00,150160,150.16
1998-06-10 22:50:00,136915,136.915
1998-06-10 22:55:00,145041,145.041
1998-06-10 23:00:00,144565,144.565
1998-06-10 23:05:00,138342,138.342
1998-06-10 23:10:00,136761,136.761
1998-06-10 23:15:00,135325,135.325
1998-06-10 23:20:00,136841,136.841
1998-06-10 23:25:00,133856,133.856
1998-06-10 23:30:00,133124,133.124
1998-06-10 23:35:00,128648,128.648
1998-06-10 23:40:00,134998,134.998
1998-06-10 23:45:00,137408,137.408
1998-06-10 23:50:00,137816,137.816
1998-06-10 23:55:00,139312,139.312
1998-06-11 00:00:00,136020,136.02
1998-06-11 00:05:00,140659,140.659
1998-06-11 00:10:00,141882,141.882
1998-06-11 00:15:00,151379,151.379
1998-06-11 00:20:00,143932,143.932
1998-06-11 00:25:00,144252,144.252
1998-06-11 00:30:00,146682,146.682
1998-06-11 00:35:00,146005,146.005
1998-06-11 00:40:00,137859,137.859
1998-06-11 00:45:00,138559,138.559
1998-06-11 00:50:00,133897,133.897
1998-06-11 00:55:00,130460,130.46
1998-06-11 01:00:00,137935,137.935
1998-06-11 01:05:00,133522,133.522
1998-06-11 01:10:00,131650,131.65
1998-06-11 01:15:00,125757,125.757
1998-06-11 01:20:00,121524,121.524
1998-06-11 01:25:00,121012,121.012
1998-06-11 01:30:00,118996,118.996
1998-06-11 01:35:00,116010,116.01
1998-06-11 01:40:00,120421,120.421
1998-06-11 01:45:00,116733,116.733
1998-06-11 01:50:00,119166,119.166
1998-06-11 01:55:00,113504,113.504
1998-06-11 02:00:00,111526,111.526
1998-06-11 02:05:00,110481,110.481
1998-06-11 02:10:00,104016,104.016
1998-06-11 02:15:00,113083,113.083
1998-06-11 02:20:00,112869,112.869
1998-06-11 02:25:00,107982,107.982
1998-06-11 02:30:00,110826,110.826
1998-06-11 02:35:00,116515,116.515
1998-06-11 02:40:00,108732,108.732
1998-06-11 02:45:00,107729,107.729
1998-06-11 02:50:00,104012,104.012
1998-06-11 02:55:00,102569,102.569
1998-06-11 03:00:00,99453,99.453
1998-06-11 03:05:00,97827,97.827
1998-06-11 03:10:00,102063,102.063
1998-06-11 03:15:00,106075,106.075
1998-06-11 03:20:00,104637,104.637
1998-06-11 03:25:00,101357,101.357
1998-06-11 03:30:00,103704,103.704
1998-06-11 03:35:00,102855,102.855
1998-06-11 03:40:00,101612,101.612
1998-06-11 03:45:00,98824,98.824
1998-06-11 03:50:00,100895,100.895
1998-06-11 03:55:00,102707,102.707
1998-06-11 04:00:00,105385,105.385
1998-06-11 04:05:00,110191,110.191
1998-06-11 04:10:00,103139,103.139
1998-06-11 04:15:00,102389,102.389
1998-06-11 04:20:00,104046,104.046
1998-06-11 04:25:00,103716,103.716
1998-06-11 04:30:00,104646,104.646
1998-06-11 04:35:00,102933,102.933
1998-06-11 04:40:00,101064,101.064
1998-06-11 04:45:00,99082,99.082
1998-06-11 04:50:00,96335,96.335
1998-06-11 04:55:00,93726,93.726
1998-06-11 05:00:00,94113,94.113
1998-06-11 05:05:00,97238,97.238
1998-06-11 05:10:00,99895,99.895
1998-06-11 05:15:00,94000,94
1998-06-11 05:20:00,95405,95.405
1998-06-11 05:25:00,101223,101.223
1998-06-11 05:30:00,100121,100.121
1998-06-11 05:35:00,99028,99.028
1998-06-11 05:40:00,102175,102.175
1998-06-11 05:45:00,100720,100.72
1998-06-11 05:50:00,103265,103.265
1998-06-11 05:55:00,106657,106.657
1998-06-11 06:00:00,107932,107.932
